s#	sname	sex	bdate	height	dorm
09029061	离宇无建	男	2004-02-13 18:25:01	1.97	北1舍635
04060728	尚俊	男	2002-10-14 13:51:10	1.63	北4舍221
02053724	王电航	男	2000-09-15 02:55:16	1.51	东21舍431
09059114	吕良	男	2000-01-08 18:41:55	1.99	西23舍733
02028582	邴元	男	2003-06-07 11:37:49	1.86	北3舍337
08088725	骆坚	男	2004-03-17 15:15:42	1.46	北17舍417
07057937	施家	男	2004-05-23 07:52:42	1.62	东4舍409
09034830	通民	男	2003-06-27 13:45:36	1.89	东10舍138
06026949	杨易荣	女	2004-03-16 01:33:17	1.94	东15舍715
09072618	曹无毅	男	2003-03-03 00:34:24	1.64	南24舍134
09098735	薛钰炎	男	2004-04-19 00:14:01	1.55	东25舍936
02002041	王宜	女	2004-09-19 16:18:56	1.41	北16舍728
06066693	邱器茜	女	2001-08-12 13:32:42	1.58	东7舍922
09060077	衡义晶	女	2004-09-27 21:03:42	1.6	西17舍304
08030450	边钰弘	男	2001-04-15 17:49:10	1.81	南8舍131
09069138	百里岩	男	2001-07-02 01:58:56	1.81	西15舍317
04027621	伊忠兰	女	2004-10-02 08:15:10	1.59	西16舍235
06008652	刘贝进	男	2001-06-29 19:54:47	1.63	北12舍529
07069727	祁中超	男	2001-07-19 18:48:21	1.91	东24舍635
02005154	宁都育	女	2003-02-07 04:59:45	1.97	东22舍728
06074826	茹武	男	2001-05-12 05:23:25	1.93	北8舍812
02072334	沈雅	女	2004-12-19 05:43:49	1.5	北23舍906
09028352	茹礼月	女	2001-08-10 00:56:19	1.91	北15舍204
09075498	史航	男	2001-09-14 12:54:04	1.61	南11舍133
07026235	田礼梦	女	2002-05-11 16:23:05	1.58	南11舍622
06032277	杭忠泽	男	2003-10-01 15:10:33	1.53	东10舍138
09077888	柯卡淑	女	2003-12-28 21:15:11	1.93	南1舍212
05034135	贾学	男	2004-01-03 23:55:24	1.91	东24舍804
05027420	姬仁善	男	2002-05-06 04:49:48	1.52	西21舍134
09048781	寿佳	女	2001-10-09 09:37:38	1.49	北20舍721
09062965	董晓	女	2003-04-26 03:31:01	1.65	北14舍112
06048911	丘司胜	男	2004-12-08 19:58:08	1.54	南12舍634
08018358	宣信梅	女	2000-11-25 03:14:09	1.43	东7舍539
06044464	弘毅	男	2004-02-07 06:45:48	2.0	南20舍828
07037345	昌义茜	女	2002-11-27 12:59:00	1.77	东6舍617
04057135	牛厚	男	2001-03-27 10:49:41	1.71	西18舍915
09054833	韶建	男	2001-09-03 15:57:50	1.41	西9舍814
05086169	吴金厚	男	2001-06-04 05:08:45	1.71	北8舍319
06022702	富绍	男	2000-07-09 07:22:17	1.83	东19舍515
09095979	屈旭	男	2001-03-02 13:09:00	1.96	西18舍425
02019501	弘英	女	2003-04-20 01:20:46	1.76	西3舍924
08002510	朱瑾	女	2002-01-30 23:00:27	1.57	东20舍518
07073812	邴琛	男	2004-08-09 08:50:49	1.44	北16舍539
09035956	王昭	女	2002-03-08 07:22:38	1.9	北22舍819
07076273	里东友丹	女	2001-04-07 16:02:25	1.71	北1舍806
05025263	郭中晨	男	2004-03-20 13:27:05	1.83	北21舍518
05046758	安哲	男	2000-01-04 02:34:34	1.54	西11舍925
07096704	曾昌	男	2002-07-09 20:58:30	1.66	西18舍532
07071466	于单电荣	女	2002-07-23 01:36:28	1.48	南17舍709
08051588	荀无浩	男	2003-10-15 16:47:12	1.45	南14舍516
04062477	华上滢	女	2001-09-12 13:56:45	1.82	南15舍307
07027306	徐炎	男	2000-11-15 03:28:34	1.4	南14舍701
05047016	羊智希	女	2003-01-08 15:47:59	1.79	北7舍406
07046390	殴马咏	女	2000-04-29 21:25:48	1.74	东20舍917
05057542	凌都斌	男	2004-09-18 13:22:55	1.56	西19舍112
02065883	洪利	男	2001-10-14 20:07:34	1.82	西9舍722
07068943	郝伯	男	2000-08-17 12:23:29	1.7	东17舍811
07083720	关仪	女	2001-10-24 13:22:58	1.75	东16舍804
04036858	汤电澜	女	2004-07-25 04:05:18	1.51	东7舍614
06007643	红伊	女	2003-08-31 15:06:41	1.68	东10舍537
09025411	宋加黛	女	2001-12-25 18:15:34	1.9	西12舍535
02035012	伍被琴	女	2001-02-05 01:53:28	1.6	东15舍212
08072900	冶宗艺	女	2003-10-31 23:28:10	1.81	南22舍409
05075772	司蓉	女	2002-02-17 10:04:23	1.97	南2舍126
04016776	双礼琰	女	2003-05-12 01:23:51	1.93	东1舍335
09052750	戈姬	女	2001-11-02 04:54:56	1.95	南8舍213
02097766	朱友雅	女	2001-05-19 03:09:43	1.85	南24舍214
08039987	孔兰	女	2003-08-25 16:24:59	1.93	西23舍224
07051643	荣筠	女	2002-12-13 22:40:10	1.53	西10舍209
09078176	胡玉浩	男	2001-07-06 02:43:22	1.94	西25舍602
05050700	龚新	男	2000-11-01 10:34:54	1.98	东8舍223
07048403	孙芝	女	2003-05-15 02:06:50	1.79	南17舍104
02004831	江巧	女	2000-10-22 06:22:29	1.6	西12舍636
04006941	许钰霞	女	2000-12-03 18:24:50	1.55	西13舍702
05030702	岑歌学	男	2003-11-01 20:44:57	1.49	东2舍312
04020413	子颛凯武	男	2004-03-04 13:41:23	1.81	南19舍838
07032674	顾中永	男	2000-01-05 09:56:59	1.74	东5舍229
08099175	姚凯艳	女	2000-09-24 01:52:35	1.88	南1舍919
05070911	凤卡轮	男	2004-02-07 02:36:25	1.85	南11舍212
05064013	秦礼福	男	2001-08-11 03:56:07	1.96	北5舍702
09018324	盖彩	女	2001-03-28 11:34:56	1.91	西16舍919
04021532	张马莲	女	2000-11-20 07:05:12	1.75	西11舍619
02076892	富贝功	男	2000-03-27 11:35:42	1.7	东18舍829
08067221	穆孝茂	男	2001-07-19 19:43:06	1.77	北11舍218
04052009	毕易霄	女	2002-06-19 23:11:05	1.6	南22舍813
06057906	巫马中雁	女	2001-02-12 06:44:10	1.93	东2舍929
09089283	督子璧	女	2004-10-28 03:40:23	1.94	北15舍902
08085642	叔申笑和	男	2001-12-25 19:54:35	1.58	东4舍531
05030716	牧礼良	男	2002-10-16 07:58:47	1.92	东7舍539
09091928	湛善	男	2004-11-10 13:32:46	1.84	北5舍431
04046334	韩信珊	女	2003-03-03 00:20:14	1.52	西18舍731
09064675	冉都邦	男	2000-03-13 15:04:33	1.74	西14舍407
05016427	宗马霄	女	2004-02-24 02:16:52	1.73	西15舍633
05050306	蔡娣	女	2000-10-06 22:48:08	1.66	南3舍826
07023888	武仁民	男	2004-05-23 16:23:36	1.55	东6舍712
09062369	空亓无怡	女	2001-09-06 14:02:25	1.74	北9舍911
02032152	松庆	男	2004-02-26 15:02:51	1.81	东20舍238
08070072	子颛贵	男	2000-06-15 20:55:08	1.46	北17舍416
09023699	马上器光	男	2002-02-03 15:44:48	1.65	南25舍701
05053422	周好婵	女	2002-09-11 05:15:31	1.56	北7舍619
08011359	郑中芝	女	2004-04-25 08:03:15	1.61	东9舍229
04040048	家卡邦	男	2001-06-13 23:44:19	1.58	东11舍124
08092166	陈钰锦	女	2000-04-19 10:50:03	1.48	北18舍815
05070683	金智艳	女	2001-10-06 01:54:24	1.52	南8舍537
08045316	马公钧	男	2002-03-07 02:02:50	1.46	北2舍714
07085488	鲁晶	女	2001-05-05 08:40:57	1.4	北18舍914
06018660	公西顺	男	2004-11-26 14:26:02	1.96	北3舍915
02053714	奚馥	女	2002-01-19 09:38:09	1.56	东19舍923
06007891	庞彩	女	2003-08-25 03:15:01	1.91	东14舍205
09041292	杨易红	女	2004-10-20 13:38:28	1.85	西22舍427
09059248	楚钰筠	女	2000-07-09 08:04:32	1.97	南2舍719
06024181	文长中胜	男	2000-03-19 01:02:28	1.86	北17舍134
08096038	闻人敬	男	2003-11-14 03:06:59	1.42	西9舍618
08005684	瞿好胜	男	2000-12-14 11:19:52	1.74	西21舍719
05032846	郎器蕊	女	2004-02-09 11:58:51	1.77	北15舍216
04032340	杭嘉	女	2001-07-04 17:04:36	1.51	北4舍333
02064138	倪贝杰	男	2000-08-19 08:57:52	1.87	北20舍205
06052745	宗信子	男	2000-05-29 20:24:50	1.81	北4舍722
04070913	卢怡	女	2004-08-02 06:31:53	1.87	北24舍914
02090638	荣都生	男	2002-03-08 12:33:45	1.54	西18舍238
09077064	邓静	女	2004-12-11 22:34:44	1.45	西16舍932
07008345	叶凯芝	女	2002-11-17 08:07:23	1.73	南18舍128
09078139	袁器晨	男	2004-09-18 12:55:34	1.53	西13舍915
08063367	夏上茗	女	2000-06-20 06:04:00	1.45	西15舍405
02011792	冀朋	男	2003-06-11 02:27:17	1.71	东2舍423
05002576	杭刚	男	2001-07-06 22:25:38	1.5	南14舍219
09087434	钱钰泰	男	2004-11-16 12:07:08	1.79	南17舍326
06094600	苗无娥	女	2004-07-31 23:59:00	1.99	南3舍412
08065175	侯雅	女	2003-10-16 19:29:56	1.78	东21舍837
06023487	离宇玉宜	女	2004-06-20 16:24:56	1.6	北20舍233
04027100	单于蓓	女	2001-05-02 00:31:16	1.89	东1舍818
07013924	水礼琴	女	2003-04-17 00:29:31	1.57	南8舍909
05070069	计承	男	2001-05-12 15:09:39	1.79	北7舍521
05054287	程毅	男	2004-04-01 06:27:24	1.57	西7舍115
04039259	安礼宁	女	2003-09-16 23:34:07	1.65	西25舍435
06039318	王悦	女	2002-02-12 22:34:37	1.94	南5舍321
06020963	解翠	女	2002-09-23 21:03:33	1.55	北18舍338
07086380	弘瑗	女	2000-02-13 11:48:03	1.57	东17舍923
05078520	仉督上伟	男	2000-11-21 16:35:18	1.55	南19舍218
05027795	祝琬	女	2004-07-17 00:03:44	1.75	南12舍125
06043494	束仁保	男	2004-03-30 06:25:20	1.43	北21舍931
02024172	芮孝岚	女	2004-04-15 14:06:05	1.55	北20舍916
06080858	柳好璐	女	2001-11-16 23:36:24	1.59	南15舍118
04068495	卞瑶	女	2004-05-07 22:06:48	1.44	东25舍839
07020038	隗菲	女	2001-01-04 00:47:37	1.69	东10舍903
06052925	终志	男	2002-08-07 04:18:10	1.99	西14舍713
08002985	芮信洁	女	2000-11-23 10:35:42	1.79	东6舍911
09067887	傅电思	男	2001-12-29 07:19:14	1.68	北9舍504
06018149	奚裕	男	2003-04-12 07:28:39	1.89	南17舍225
02040171	陶琬	女	2004-11-29 21:36:26	1.99	西3舍106
08055648	齐振	男	2003-10-25 06:34:58	1.85	西10舍811
02026277	韩姬	女	2003-11-03 16:18:03	1.83	北8舍302
05031710	桓媛	女	2000-08-23 19:59:21	1.83	北19舍431
06035533	江发	男	2002-07-27 08:03:40	1.54	东22舍937
07006470	危秋	女	2003-09-16 01:39:04	1.93	西2舍431
07015385	雷智君	女	2003-08-24 11:11:00	1.65	东3舍502
09055444	贝马玉	女	2003-04-28 17:05:41	1.79	东5舍522
09010377	杜玉翠	女	2000-02-29 02:35:35	1.75	北15舍907
05093255	汪中琛	男	2001-01-29 18:41:33	1.98	北6舍235
04078537	山寒	女	2003-04-21 11:38:35	1.74	东5舍822
08001996	左丘健	男	2000-04-02 05:14:06	1.94	西13舍911
06075413	计马瑾	女	2002-04-02 04:15:09	1.94	北15舍109
06003624	黎被竹	女	2002-06-15 06:18:32	1.61	东15舍224
02039497	门南马策	男	2003-09-02 21:48:24	1.96	东7舍137
05023159	颛孙凯进	男	2004-05-26 15:20:22	1.44	南23舍107
07056944	弓钰纯	女	2003-02-17 00:19:03	1.86	东8舍832
06030239	卞被君	女	2004-05-29 05:14:17	1.73	东12舍202
02009932	贝玉姬	女	2002-09-01 01:48:03	1.51	南12舍336
08056699	元菲	女	2000-09-17 13:17:44	1.41	西6舍805
06090831	米友莺	女	2001-07-23 05:44:13	1.91	西18舍804
09031013	江智坚	男	2004-05-09 19:53:17	1.53	南5舍536
04077019	陈信茂	男	2000-09-07 14:51:12	1.68	南7舍212
04043808	童加飘	女	2001-03-05 22:40:35	1.96	东25舍517
06075994	步纨	女	2002-10-04 17:37:34	1.89	西18舍309
07067677	柯青	女	2004-10-25 10:27:01	1.54	北21舍531
06071348	符歌燕	女	2004-06-24 00:34:31	1.53	东23舍508
04062872	单好枫	女	2003-08-06 15:58:48	1.84	东13舍216
04021402	松钰颖	女	2003-07-19 05:06:15	1.75	南16舍135
05002288	陆星	男	2000-07-04 06:08:36	1.89	南19舍427
08034441	何勇	男	2001-04-28 13:50:08	1.73	西1舍116
07039814	穆被民	男	2001-09-21 12:55:54	1.75	北18舍737
09005314	邱翰	男	2001-03-21 13:25:39	1.81	北24舍213
07092877	吕凯鸣	男	2004-12-25 10:17:40	1.88	西16舍422
04047318	安茂	男	2002-12-25 13:10:25	1.66	西6舍724
08027161	向加平	男	2003-10-13 13:40:55	1.78	北12舍917
04085881	郁金政	男	2001-06-13 02:00:17	1.77	北6舍235
07084668	蒋礼河	男	2001-01-24 01:14:43	1.72	西9舍904
08002597	韩宁	男	2000-04-20 11:22:24	1.49	南13舍131
07080147	范马裕	男	2004-06-24 21:13:14	1.42	东8舍319
06021699	丘左智颖	女	2003-05-31 23:07:41	1.96	东24舍536
06090299	万笑眉	女	2001-02-25 15:29:10	1.7	南12舍932
09088596	凤器蓉	女	2000-07-23 08:34:48	1.93	南19舍432
05034336	羊九伦	男	2003-05-17 22:59:16	1.75	南18舍132
02008199	孙仲忠筠	女	2000-07-09 13:05:09	1.89	东13舍439
06052972	庄发	男	2004-01-21 05:12:38	1.8	西13舍325
07053286	诸葛霞	女	2002-11-09 00:16:23	1.66	西19舍409
07060276	滑凯姬	女	2000-05-24 18:04:49	1.4	西7舍618
09027859	长孙河	男	2003-09-02 09:54:21	1.75	东22舍418
02052649	阮胜	男	2000-12-09 03:00:41	1.85	南18舍929
04089509	农艳	女	2002-08-16 21:10:09	1.93	西6舍338
06004438	岑好珍	女	2004-07-03 14:21:08	1.62	南24舍811
09015583	韶杰	男	2002-01-01 03:12:40	1.49	北3舍411
06075946	韶上光	男	2003-02-20 18:30:56	1.97	北25舍608
05024208	秦柔	女	2000-03-11 20:13:48	1.99	南2舍716
02004305	曾歌瑶	女	2000-03-05 15:39:14	1.9	东15舍403
09044203	文中元	男	2004-05-31 21:22:29	1.86	南18舍827
09061839	胡宜	女	2000-01-10 04:15:38	1.61	西7舍331
05084364	麻义固	男	2004-12-11 07:37:49	1.52	北18舍121
09046468	房琳	女	2002-06-09 08:23:04	1.87	西5舍521
07041022	马公礼融	女	2000-12-25 20:29:27	1.53	南18舍312
06014026	禹艳	女	2003-06-30 09:34:15	1.65	南17舍339
06090051	姬琳	女	2003-04-21 03:24:34	1.79	西8舍717
05049647	成爽	女	2000-04-30 00:36:05	1.89	东5舍511
06045041	杨卡星	男	2004-04-07 15:19:36	1.54	南18舍323
05085992	董中	男	2003-12-15 17:51:38	1.52	南15舍719
05031497	朱礼玲	女	2002-07-06 09:41:57	1.85	北24舍529
05072827	蔡都琳	女	2004-10-15 12:14:38	1.47	北9舍222
08064773	桓智可	女	2004-07-13 07:13:22	1.61	西25舍828
06099506	羊澹无婷	女	2001-08-06 09:26:01	1.71	西18舍128
07013631	宗中明	男	2000-07-18 11:19:00	1.77	东15舍402
07072532	张航	男	2002-11-20 15:51:26	1.55	北1舍239
04011588	松君	女	2001-01-12 01:06:40	1.79	北20舍504
09050608	车天	男	2000-09-19 23:14:22	1.66	东14舍339
09092474	冉歌晶	女	2000-05-23 14:23:14	1.65	西19舍226
09057025	庞笑言	男	2001-01-05 14:15:30	1.86	东3舍438
05077800	李玉姬	女	2003-08-05 16:41:27	1.4	西24舍705
02079360	裴钰婷	女	2000-01-25 18:40:53	1.71	北11舍919
06069991	罗哲	男	2003-05-17 22:42:29	1.86	北23舍612
04049424	邹智贞	女	2004-10-13 13:52:45	1.73	东23舍823
04031517	晋笑静	女	2001-11-16 00:57:41	1.65	南11舍815
05018595	江克	男	2002-03-14 10:37:13	1.98	西21舍124
04042006	刁忠雄	男	2002-09-15 23:12:28	1.78	东14舍229
09045560	席笑筠	女	2000-07-11 13:47:48	1.82	北3舍913
04054433	喻玉清	男	2000-02-06 19:48:58	1.72	东23舍207
09064424	麻电龙	男	2000-08-25 05:47:18	1.86	西15舍333
05093152	颜琬	女	2004-07-10 20:54:10	1.96	东5舍908
05029862	卞上滢	女	2002-03-24 02:53:18	1.7	西4舍131
04097340	姚惠	女	2002-07-30 00:52:18	1.82	北24舍228
06098358	童好德	男	2003-11-20 23:45:10	1.63	东12舍413
02097929	段干辉	男	2003-08-04 01:31:15	1.57	北14舍313
09099090	茹学	男	2004-12-11 22:56:27	1.97	西2舍705
05043089	瞿贝军	男	2003-04-28 16:34:50	1.43	南9舍926
02019531	桂无莲	女	2001-07-14 10:26:40	1.69	南4舍106
02075254	韶智茂	男	2004-03-14 01:06:33	1.44	西16舍513
02032255	邵玉河	男	2003-07-31 17:32:44	1.5	东19舍818
08058657	马健	男	2000-01-16 20:55:02	1.86	西11舍616
02083914	驷公弘	男	2004-08-07 21:52:12	1.46	南17舍417
09009766	里东致	男	2002-04-07 23:09:57	1.46	南6舍121
06073159	农江	男	2000-11-05 11:47:56	1.8	南5舍434
04040850	慕容蓓	女	2000-06-28 06:46:13	1.84	南9舍818
05087945	马友弘	男	2003-03-24 04:44:09	1.75	西21舍932
04050798	芮中	男	2003-06-20 10:41:21	1.63	东25舍804
02021014	诸辉	男	2004-07-30 11:03:57	1.7	北13舍401
06075534	慕容勤	女	2002-10-08 11:33:55	1.82	西1舍308
08074870	干孝榕	男	2002-04-10 16:49:36	1.71	北13舍403
02084284	元玉婵	女	2000-11-20 00:57:21	2.0	西17舍507
05061075	成被伦	男	2004-09-29 07:01:55	1.55	南25舍236
05082896	冯智梅	女	2001-07-25 19:50:33	1.42	南1舍832
02060875	容礼成	男	2002-03-27 02:39:47	1.65	南16舍221
06050323	雕乐芝	女	2003-02-05 12:36:36	1.59	东19舍116
02026241	陆萍	女	2003-09-08 00:02:08	1.95	东18舍528
04009225	武茗	女	2003-07-25 09:08:20	1.52	南18舍329
05012850	束中彩	女	2002-06-16 09:20:40	2.0	北22舍403
05084967	闫梦	女	2004-06-17 00:44:08	1.78	东24舍801
07094220	边欢	女	2001-01-03 16:51:50	1.72	北15舍924
09054949	韦凯寒	女	2002-05-07 17:12:46	1.51	北10舍801
08048811	温婉	女	2003-10-05 19:35:10	1.74	西3舍238
06051996	房贝佳	女	2000-07-25 00:44:09	1.94	北2舍817
04006059	钟忠义	男	2001-04-06 01:26:44	1.6	南15舍128
09074735	滕九致	男	2002-04-15 11:59:35	1.43	东4舍615
05076987	红贝云	女	2000-03-17 09:01:29	1.41	北4舍425
05006202	鲁中建	男	2000-11-20 19:01:44	1.78	南6舍907
02050083	唐枝	女	2004-04-30 23:59:17	1.56	南14舍923
02041020	杭卡山	男	2001-03-12 09:06:23	1.93	西10舍528
05016212	翁国	男	2004-06-30 07:43:59	1.91	西24舍709
02025070	李中祥	男	2000-10-13 19:51:02	1.9	南14舍319
04026545	董全	男	2003-05-28 02:11:08	1.74	南3舍537
02060796	祖忠平	男	2000-01-16 02:10:56	1.62	西21舍639
02058407	安馨	女	2002-12-09 00:43:38	1.91	北3舍914
02077422	燕卡伯	男	2001-08-15 06:39:56	1.58	西22舍204
06001089	富涛	男	2001-09-28 00:45:47	1.63	东22舍402
04046800	冉马乐	男	2001-07-25 01:38:33	1.7	东5舍502
02018462	车贝荣	女	2001-10-14 22:03:05	1.77	北4舍429
05078103	井加荣	女	2004-09-21 02:00:27	1.73	东18舍526
06011019	隗馥	女	2000-01-13 14:16:28	1.82	东16舍227
09054480	齐飘	女	2002-12-17 10:23:26	1.58	西19舍616
04011215	家园	女	2003-02-17 08:13:35	1.77	南10舍713
05090116	姜河	男	2001-09-02 07:26:52	1.71	北24舍509
04013453	石敬	男	2000-05-18 10:25:49	1.42	北6舍303
06045914	褚惠	女	2000-09-30 23:05:52	1.57	南4舍333
06092224	田钰珍	女	2003-11-19 12:46:14	1.4	南18舍127
02072036	解孝勇	男	2000-10-16 17:56:20	1.97	西5舍328
08021419	万颖	女	2000-10-30 14:50:12	1.59	东19舍712
07011082	卞都巧	女	2003-11-08 19:08:43	1.47	北8舍216
09097709	幸生	男	2004-02-22 10:37:06	1.66	南17舍602
02052308	姚珊	女	2003-08-07 14:10:34	1.92	西20舍818
02060848	贝信钧	男	2001-01-24 16:06:50	1.56	东21舍814
04075254	漆雕上策	男	2000-01-29 19:11:07	1.94	西18舍132
07015242	喻泽	男	2000-10-21 19:13:25	1.56	东13舍431
08005642	袁仁莎	女	2004-01-26 08:24:42	1.97	东20舍338
04054927	熊策	男	2000-07-07 23:12:49	1.84	南18舍206
05031199	桓上鸣	男	2002-11-10 00:53:09	1.92	东5舍705
07038461	马博	男	2000-12-08 16:18:43	1.64	南7舍938
09010389	姚辉	男	2002-09-15 19:22:55	1.87	东2舍608
06047262	劳歌元	男	2000-03-03 15:55:28	1.82	西22舍802
06085356	齐婕	女	2001-06-11 19:47:04	1.83	西14舍408
05018255	公妹	女	2001-04-19 21:54:16	1.74	南15舍107
09096593	离宇电瑞	女	2004-02-24 16:13:38	1.8	南8舍414
06059636	谢友卿	女	2004-10-17 13:18:28	1.7	东9舍217
08027952	钟生	男	2004-01-21 03:34:03	1.53	东17舍935
07037400	孟凯爱	女	2002-05-30 12:06:39	1.73	北16舍119
06054724	满峰	男	2004-11-16 16:16:47	1.84	东24舍916
09097885	乌凯佳	女	2002-09-22 00:02:55	1.82	东11舍323
06063410	公孙凯宁	男	2001-08-30 10:45:15	1.5	南10舍307
05042178	庞和	男	2003-12-25 06:48:43	1.79	北15舍603
02078020	霍凡	女	2004-01-10 14:45:34	1.52	北16舍126
09041537	姜全	男	2000-12-19 06:01:20	1.62	东3舍133
09017341	方浩	男	2002-05-10 08:54:05	1.68	西2舍231
04038060	单忠纯	女	2002-05-21 21:39:10	1.7	南1舍625
06085706	湛凡	女	2004-11-29 09:18:45	1.73	南23舍128
05082845	喻朋	男	2003-07-16 23:57:51	1.89	北22舍423
09078522	丁器仪	女	2004-05-15 22:11:06	1.53	北13舍729
06050050	戴马薇	女	2000-12-08 05:09:31	1.75	北22舍538
05019884	熊信士	男	2002-04-15 23:55:04	1.94	东11舍424
05077357	成壮	男	2000-03-31 14:30:02	1.64	南13舍532
09015696	邬凯磊	男	2001-08-23 15:59:16	1.8	东8舍437
04040635	许孝爽	女	2001-03-11 11:40:13	1.94	北23舍814
05042215	安笑影	女	2001-07-02 16:55:00	1.94	东10舍722
06087928	吴冰	女	2003-05-07 23:14:59	1.81	西7舍738
09041088	黄卡瑾	女	2003-06-04 11:36:19	1.77	南11舍316
04089376	孙义珠	女	2003-05-02 07:38:43	1.72	南9舍919
09001945	宋先	男	2002-05-13 11:35:25	1.91	北17舍128
02031125	门西都丹	女	2000-09-29 04:31:25	1.57	东11舍324
08076567	袁金荣	女	2001-04-05 11:44:19	1.53	西25舍521
06065287	吴珠	女	2000-09-30 21:11:15	1.8	西5舍321
02040566	滕忠群	男	2000-04-25 04:05:41	1.88	南10舍911
04021955	董霭	女	2002-11-14 17:52:28	1.58	南11舍202
07037465	左毓	女	2004-11-03 16:59:13	1.49	西4舍322
04079148	应纨	女	2001-11-30 18:16:21	1.67	东2舍719
05006494	牛馥	女	2004-07-22 20:54:32	1.88	南12舍112
07091237	巫马仁筠	女	2003-04-29 20:29:09	1.46	西18舍539
02083898	詹都爽	女	2002-04-30 19:14:40	1.72	北5舍935
07034051	孟忠思	女	2001-10-18 08:14:03	1.72	东25舍919
09054095	郝霞	女	2003-05-10 04:04:25	1.81	南23舍212
05081965	政濮金功	男	2003-11-12 12:55:50	1.6	北2舍727
07075819	公西信寒	女	2003-08-27 17:53:10	1.94	南25舍623
07081330	闫马中	男	2003-05-01 23:13:43	1.68	西12舍508
05051803	邹易云	女	2000-11-08 13:20:06	1.52	南22舍819
04043506	田有	男	2003-01-13 07:36:49	1.69	南24舍704
04052448	奚邦	男	2004-08-12 22:56:40	1.52	西1舍439
